序號,答案
20240524110013,45.70
20240524111013,45.70
20240524112013,45.70
20240524113013,45.70
20240524114013,45.70
20240524115013,45.70
20240524120013,45.70
20240524121013,45.70
20240524122013,45.70
20240524123013,45.70
20240524124013,45.70
20240524125013,45.70
20240524130013,45.70
20240524131013,28.51
20240524132013,28.51
20240524133013,28.51
20240524134013,28.51
20240524135013,28.51
20240524140013,28.51
20240524141013,28.51
20240524142013,28.51
20240524143013,28.51
20240524144013,28.51
20240524145013,28.51
20240524150013,28.51
20240524151013,28.51
20240524152013,28.51
20240524153013,28.51
20240524154013,28.51
20240524155013,28.51
20240524160013,28.51
20240524161013,28.51
20240524162013,28.51
20240524163013,28.51
20240524164013,28.51
20240524165013,28.51
20240618090013,154.39
20240618091013,154.39
20240618092013,154.39
20240618093013,154.39
20240618094013,154.39
20240618095013,154.39
20240618100013,154.39
20240618101013,154.39
20240618102013,154.39
20240618103013,154.39
20240618104013,154.39
20240618105013,154.39
20240618110013,154.39
20240618111013,154.39
20240618112013,154.39
20240618113013,154.39
20240618114013,154.39
20240618115013,154.39
20240618120013,154.39
20240618121013,154.39
20240618122013,154.39
20240618123013,154.39
20240618124013,154.39
20240618125013,154.39
20240618130013,154.39
20240618131013,1.83
20240618132013,1.83
20240618133013,1.83
20240618134013,1.83
20240618135013,1.83
20240618140013,1.83
20240618141013,1.83
20240618142013,1.83
20240618143013,1.83
20240618144013,1.83
20240618145013,1.83
20240618150013,1.83
20240618151013,1.83
20240618152013,1.83
20240618153013,1.83
20240618154013,1.83
20240618155013,1.83
20240618160013,1.83
20240618161013,1.83
20240618162013,1.83
20240618163013,1.83
20240618164013,1.83
20240618165013,1.83
20240703090013,199.87
20240703091013,199.87
20240703092013,199.87
20240703093013,199.87
20240703094013,199.87
20240703095013,199.87
20240703100013,199.87
20240703101013,199.87
20240703102013,199.87
20240703103013,199.87
20240703104013,199.87
20240703105013,199.87
20240703110013,199.87
20240703111013,199.87
20240703112013,199.87
20240703113013,199.87
20240703114013,199.87
20240703115013,199.87
20240703120013,199.87
20240703121013,199.87
20240703122013,199.87
20240703123013,199.87
20240703124013,199.87
20240703125013,199.87
20240703130013,199.87
20240703131013,0.84
20240703132013,0.84
20240703133013,0.84
20240703134013,0.84
20240703135013,0.84
20240703140013,0.84
20240703141013,0.84
20240703142013,0.84
20240703143013,0.84
20240703144013,0.84
20240703145013,0.84
20240703150013,0.84
20240703151013,0.84
20240703152013,0.84
20240703153013,0.84
20240703154013,0.84
20240703155013,0.84
20240703160013,0.84
20240703161013,0.84
20240703162013,0.84
20240703163013,0.84
20240703164013,0.84
20240703165013,0.84
20240714090013,206.56
20240714091013,206.56
20240714092013,206.56
20240714093013,206.56
20240714094013,206.56
20240714095013,206.56
20240714100013,206.56
20240714101013,206.56
20240714102013,206.56
20240714103013,206.56
20240714104013,206.56
20240714105013,206.56
20240714110013,206.56
20240714111013,206.56
20240714112013,206.56
20240714113013,206.56
20240714114013,206.56
20240714115013,206.56
20240714120013,206.56
20240714121013,206.56
20240714122013,206.56
20240714123013,206.56
20240714124013,206.56
20240714125013,206.56
20240714130013,13.10
20240714131013,13.10
20240714132013,13.10
20240714133013,13.10
20240714134013,13.10
20240714135013,13.10
20240714140013,13.10
20240714141013,13.10
20240714142013,13.10
20240714143013,13.10
20240714144013,13.10
20240714145013,13.10
20240714150013,13.10
20240714151013,13.10
20240714152013,13.10
20240714153013,13.10
20240714154013,13.10
20240714155013,13.10
20240714160013,13.10
20240714161013,13.10
20240714162013,13.10
20240714163013,13.10
20240714164013,13.10
20240714165013,13.10
20240718090013,183.95
20240718091013,183.95
20240718092013,183.95
20240718093013,183.95
20240718094013,183.95
20240718095013,183.95
20240718100013,183.95
20240718101013,183.95
20240718102013,183.95
20240718103013,183.95
20240718104013,183.95
20240718105013,183.95
20240718110013,183.95
20240718111013,183.95
20240718112013,183.95
20240718113013,183.95
20240718114013,183.95
20240718115013,183.95
20240718120013,183.95
20240718121013,183.95
20240718122013,183.95
20240718123013,183.95
20240718124013,183.95
20240718125013,183.95
20240718130013,1.25
20240718131013,1.25
20240718132013,1.25
20240718133013,1.25
20240718134013,1.25
20240718135013,1.25
20240718140013,1.25
20240718141013,1.25
20240718142013,1.25
20240718143013,1.25
20240718144013,1.25
20240718145013,1.25
20240718150013,1.25
20240718151013,1.25
20240718152013,1.25
20240718153013,1.25
20240718154013,1.25
20240718155013,1.25
20240718160013,1.25
20240718161013,1.25
20240718162013,1.25
20240718163013,1.25
20240718164013,1.25
20240718165013,1.25
20240302090014,33.12
20240302091014,33.12
20240302092014,33.12
20240302093014,33.12
20240302094014,33.12
20240302095014,33.12
20240302100014,33.12
20240302101014,33.12
20240302102014,33.12
20240302103014,33.12
20240302104014,33.12
20240302105014,33.12
20240302110014,33.12
20240302111014,33.12
20240302112014,33.12
20240302113014,33.12
20240302114014,33.12
20240302115014,33.12
20240302120014,33.12
20240302121014,33.12
20240302122014,33.12
20240302123014,33.12
20240302124014,33.12
20240302125014,33.12
20240302130014,12.55
20240302131014,12.55
20240302132014,12.55
20240302133014,12.55
20240302134014,12.55
20240302135014,12.55
20240302140014,12.55
20240302141014,12.55
20240302142014,12.55
20240302143014,12.55
20240302144014,12.55
20240302145014,12.55
20240302150014,12.55
20240302151014,12.55
20240302152014,12.55
20240302153014,12.55
20240302154014,12.55
20240302155014,12.55
20240302160014,12.55
20240302161014,12.55
20240302162014,12.55
20240302163014,12.55
20240302164014,12.55
20240302165014,12.55
20240310090014,5.11
20240310091014,5.11
20240310092014,5.11
20240310093014,5.11
20240310094014,5.11
20240310095014,5.11
20240310100014,5.11
20240310101014,5.11
20240310102014,5.11
20240310103014,5.11
20240310104014,5.11
20240310105014,5.11
20240310110014,5.11
20240310111014,5.11
20240310112014,5.11
20240310113014,5.11
20240310114014,5.11
20240310115014,5.11
20240310120014,5.11
20240310121014,5.11
20240310122014,5.11
20240310123014,5.11
20240310124014,5.11
20240310125014,5.11
20240310130014,1.90
20240310131014,1.90
20240310132014,1.90
20240310133014,1.90
20240310134014,1.90
20240310135014,1.90
20240310140014,1.90
20240310141014,1.90
20240310142014,1.90
20240310143014,1.90
20240310144014,1.90
20240310145014,1.90
20240310150014,1.90
20240310151014,1.90
20240310152014,1.90
20240310153014,1.90
20240310154014,1.90
20240310155014,1.90
20240310160014,1.90
20240310161014,1.90
20240310162014,1.90
20240310163014,1.90
20240310164014,1.90
20240310165014,1.90
20240311090014,72.16
20240311091014,72.16
20240311092014,72.16
20240311093014,72.16
20240311094014,72.16
20240311095014,72.16
20240311100014,72.16
20240311101014,72.16
20240311102014,72.16
20240311103014,72.16
20240311104014,72.16
20240311105014,72.16
20240311110014,72.16
20240311111014,72.16
20240311112014,72.16
20240311113014,72.16
20240311114014,72.16
20240311115014,72.16
20240311120014,72.16
20240311121014,72.16
20240311122014,72.16
20240311123014,72.16
20240311124014,72.16
20240311125014,72.16
20240311130014,19.52
20240311131014,19.52
20240311132014,19.52
20240311133014,19.52
20240311134014,19.52
20240311135014,19.52
20240311140014,19.52
20240311141014,19.52
20240311142014,19.52
20240311143014,19.52
20240311144014,19.52
20240311145014,19.52
20240311150014,19.52
20240311151014,19.52
20240311152014,19.52
20240311153014,19.52
20240311154014,19.52
20240311155014,19.52
20240311160014,19.52
20240311161014,19.52
20240311162014,19.52
20240311163014,19.52
20240311164014,19.52
20240311165014,19.52
20240314090014,15.57
20240314091014,15.57
20240314092014,15.57
20240314093014,15.57
20240314094014,15.57
20240314095014,15.57
20240314100014,15.57
20240314101014,15.57
20240314102014,15.57
20240314103014,15.57
20240314104014,15.57
20240314105014,15.57
20240314110014,15.57
20240314111014,15.57
20240314112014,15.57
20240314113014,15.57
20240314114014,15.57
20240314115014,15.57
20240314120014,15.57
20240314121014,15.57
20240314122014,15.57
20240314123014,15.57
20240314124014,15.57
20240314125014,15.57
20240314130014,15.57
20240314131014,14.48
20240314132014,14.48
20240314133014,14.48
20240314134014,14.48
20240314135014,14.48
20240314140014,14.48
20240314141014,14.48
20240314142014,14.48
20240314143014,14.48
20240314144014,14.48
20240314145014,14.48
20240314150014,14.48
20240314151014,14.48
20240314152014,14.48
20240314153014,14.48
20240314154014,14.48
20240314155014,14.48
20240314160014,14.48
20240314161014,14.48
20240314162014,14.48
20240314163014,14.48
20240314164014,14.48
20240314165014,14.48
20240326090014,888.70
20240326091014,888.70
20240326092014,888.70
20240326093014,888.70
20240326094014,888.70
20240326095014,888.70
20240326100014,888.70
20240326101014,888.70
20240326102014,888.70
20240326103014,888.70
20240326104014,888.70
20240326105014,888.70
20240326110014,888.70
20240326111014,888.70
20240326112014,888.70
20240326113014,888.70
20240326114014,888.70
20240326115014,888.70
20240326120014,888.70
20240326121014,888.70
20240326122014,888.70
20240326123014,888.70
20240326124014,888.70
20240326125014,888.70
20240326130014,1.22
20240326131014,1.22
20240326132014,1.22
20240326133014,1.22
20240326134014,1.22
20240326135014,1.22
20240326140014,1.22
20240326141014,1.22
20240326142014,1.22
20240326143014,1.22
20240326144014,1.22
20240326145014,1.22
20240326150014,1.22
20240326151014,1.22
20240326152014,1.22
20240326153014,1.22
20240326154014,1.22
20240326155014,1.22
20240326160014,1.22
20240326161014,1.22
20240326162014,1.22
20240326163014,1.22
20240326164014,1.22
20240326165014,1.22
20240503090014,259.33
20240503091014,259.33
20240503092014,259.33
20240503093014,259.33
20240503094014,259.33
20240503095014,259.33
20240503100014,259.33
20240503101014,259.33
20240503102014,259.33
20240503103014,259.33
20240503104014,259.33
20240503105014,259.33
20240503110014,259.33
20240503111014,259.33
20240503112014,259.33
20240503113014,259.33
20240503114014,259.33
20240503115014,259.33
20240503120014,259.33
20240503121014,259.33
20240503122014,259.33
20240503123014,259.33
20240503124014,259.33
20240503125014,259.33
20240503130014,2.47
20240503131014,2.47
20240503132014,2.47
20240503133014,2.47
20240503134014,2.47
20240503135014,2.47
20240503140014,2.47
20240503141014,2.47
20240503142014,2.47
20240503143014,2.47
20240503144014,2.47
20240503145014,2.47
20240503150014,2.47
20240503151014,2.47
20240503152014,2.47
20240503153014,2.47
20240503154014,2.47
20240503155014,2.47
20240503160014,2.47
20240503161014,2.47
20240503162014,2.47
20240503163014,2.47
20240503164014,2.47
20240503165014,2.47
20240531090014,49.38
20240531091014,49.38
20240531092014,49.38
20240531093014,49.38
20240531094014,49.38
20240531095014,49.38
20240531100014,49.38
20240531101014,49.38
20240531102014,49.38
20240531103014,49.38
20240531104014,49.38
20240531105014,49.38
20240531110014,49.38
20240531111014,49.38
20240531112014,49.38
20240531113014,49.38
20240531114014,49.38
20240531115014,49.38
20240531120014,49.38
20240531121014,49.38
20240531122014,49.38
20240531123014,49.38
20240531124014,49.38
20240531125014,49.38
20240531130014,49.38
20240531131014,25.73
20240531132014,25.73
20240531133014,25.73
20240531134014,25.73
20240531135014,25.73
20240531140014,25.73
20240531141014,25.73
20240531142014,25.73
20240531143014,25.73
20240531144014,25.73
20240531145014,25.73
20240531150014,25.73
20240531151014,25.73
20240531152014,25.73
20240531153014,25.73
20240531154014,25.73
20240531155014,25.73
20240531160014,25.73
20240531161014,25.73
20240531162014,25.73
20240531163014,25.73
20240531164014,25.73
20240531165014,25.73
20240616090014,234.24
20240616091014,234.24
20240616092014,234.24
20240616093014,234.24
20240616094014,234.24
20240616095014,234.24
20240616100014,234.24
20240616101014,234.24
20240616102014,234.24
20240616103014,234.24
20240616104014,234.24
20240616105014,234.24
20240616110014,234.24
20240616111014,234.24
20240616112014,234.24
20240616113014,234.24
20240616114014,234.24
20240616115014,234.24
20240616120014,234.24
20240616121014,234.24
20240616122014,234.24
20240616123014,234.24
20240616124014,234.24
20240616125014,234.24
20240616130014,8.10
20240616131014,8.10
20240616132014,8.10
20240616133014,8.10
20240616134014,8.10
20240616135014,8.10
20240616140014,8.10
20240616141014,8.10
20240616142014,8.10
20240616143014,8.10
20240616144014,8.10
20240616145014,8.10
20240616150014,8.10
20240616151014,8.10
20240616152014,8.10
20240616153014,8.10
20240616154014,8.10
20240616155014,8.10
20240616160014,8.10
20240616161014,8.10
20240616162014,8.10
20240616163014,8.10
20240616164014,8.10
20240616165014,8.10
20240620090014,663.70
20240620091014,663.70
20240620092014,663.70
20240620093014,663.70
20240620094014,663.70
20240620095014,663.70
20240620100014,663.70
20240620101014,663.70
20240620102014,663.70
20240620103014,663.70
20240620104014,663.70
20240620105014,663.70
20240620110014,663.70
20240620111014,663.70
20240620112014,663.70
20240620113014,663.70
20240620114014,663.70
20240620115014,663.70
20240620120014,663.70
20240620121014,663.70
20240620122014,663.70
20240620123014,663.70
20240620124014,663.70
20240620125014,663.70
20240620130014,3.00
20240620131014,3.00
20240620132014,3.00
20240620133014,3.00
20240620134014,3.00
20240620135014,3.00
20240620140014,3.00
20240620141014,3.00
20240620142014,3.00
20240620143014,3.00
20240620144014,3.00
20240620145014,3.00
20240620150014,3.00
20240620151014,3.00
20240620152014,3.00
20240620153014,3.00
20240620154014,3.00
20240620155014,3.00
20240620160014,3.00
20240620161014,3.00
20240620162014,3.00
20240620163014,3.00
20240620164014,3.00
20240620165014,3.00
20240705090014,528.77
20240705091014,528.77
20240705092014,528.77
20240705093014,528.77
20240705094014,528.77
20240705095014,528.77
20240705100014,528.77
20240705101014,528.77
20240705102014,528.77
20240705103014,528.77
20240705104014,528.77
20240705105014,528.77
20240705110014,528.77
20240705111014,528.77
20240705112014,528.77
20240705113014,528.77
20240705114014,528.77
20240705115014,528.77
20240705120014,528.77
20240705121014,528.77
20240705122014,528.77
20240705123014,528.77
20240705124014,528.77
20240705125014,528.77
20240705130014,10.87
20240705131014,10.87
20240705132014,10.87
20240705133014,10.87
20240705134014,10.87
20240705135014,10.87
20240705140014,10.87
20240705141014,10.87
20240705142014,10.87
20240705143014,10.87
20240705144014,10.87
20240705145014,10.87
20240705150014,10.87
20240705151014,10.87
20240705152014,10.87
20240705153014,10.87
20240705154014,10.87
20240705155014,10.87
20240705160014,10.87
20240705161014,10.87
20240705162014,10.87
20240705163014,10.87
20240705164014,10.87
20240705165014,10.87
20240706090014,525.23
20240706091014,525.23
20240706092014,525.23
20240706093014,525.23
20240706094014,525.23
20240706095014,525.23
20240706100014,525.23
20240706101014,525.23
20240706102014,525.23
20240706103014,525.23
20240706104014,525.23
20240706105014,525.23
20240706110014,525.23
20240706111014,525.23
20240706112014,525.23
20240706113014,525.23
20240706114014,525.23
20240706115014,525.23
20240706120014,525.23
20240706121014,525.23
20240706122014,525.23
20240706123014,525.23
20240706124014,525.23
20240706125014,525.23
20240706130014,15.70
20240706131014,15.70
20240706132014,15.70
20240706133014,15.70
20240706134014,15.70
20240706135014,15.70
20240706140014,15.70
20240706141014,15.70
20240706142014,15.70
20240706143014,15.70
20240706144014,15.70
20240706145014,15.70
20240706150014,15.70
20240706151014,15.70
20240706152014,15.70
20240706153014,15.70
20240706154014,15.70
20240706155014,15.70
20240706160014,15.70
20240706161014,15.70
20240706162014,15.70
20240706163014,15.70
20240706164014,15.70
20240706165014,15.70
20240716090014,531.19
20240716091014,531.19
20240716092014,531.19
20240716093014,531.19
20240716094014,531.19
20240716095014,531.19
20240716100014,531.19
20240716101014,531.19
20240716102014,531.19
20240716103014,531.19
20240716104014,531.19
20240716105014,531.19
20240716110014,531.19
20240716111014,531.19
20240716112014,531.19
20240716113014,531.19
20240716114014,531.19
20240716115014,531.19
20240716120014,531.19
20240716121014,531.19
20240716122014,531.19
20240716123014,531.19
20240716124014,531.19
20240716125014,531.19
20240716130014,3.42
20240716131014,3.42
20240716132014,3.42
20240716133014,3.42
20240716134014,3.42
20240716135014,3.42
20240716140014,3.42
20240716141014,3.42
20240716142014,3.42
20240716143014,3.42
20240716144014,3.42
20240716145014,3.42
20240716150014,3.42
20240716151014,3.42
20240716152014,3.42
20240716153014,3.42
20240716154014,3.42
20240716155014,3.42
20240716160014,3.42
20240716161014,3.42
20240716162014,3.42
20240716163014,3.42
20240716164014,3.42
20240716165014,3.42
20240410090015,13.05
20240410091015,13.05
20240410092015,13.05
20240410093015,13.05
20240410094015,13.05
20240410095015,13.05
20240410100015,13.05
20240410101015,13.05
20240410102015,13.05
20240410103015,13.05
20240410104015,13.05
20240410105015,13.05
20240410110015,13.05
20240410111015,13.05
20240410112015,13.05
20240410113015,13.05
20240410114015,13.05
20240410115015,13.05
20240410120015,13.05
20240410121015,13.05
20240410122015,13.05
20240410123015,13.05
20240410124015,13.05
20240410125015,13.05
20240410130015,13.05
20240410131015,5.66
20240410132015,5.66
20240410133015,5.66
20240410134015,5.66
20240410135015,5.66
20240410140015,5.66
20240410141015,5.66
20240410142015,5.66
20240410143015,5.66
20240410144015,5.66
20240410145015,5.66
20240410150015,5.66
20240410151015,5.66
20240410152015,5.66
20240410153015,5.66
20240410154015,5.66
20240410155015,5.66
20240410160015,5.66
20240410161015,5.66
20240410162015,5.66
20240410163015,5.66
20240410164015,5.66
20240410165015,5.66
20240416090015,170.75
20240416091015,170.75
20240416092015,170.75
20240416093015,170.75
20240416094015,170.75
20240416095015,170.75
20240416100015,170.75
20240416101015,170.75
20240416102015,170.75
20240416103015,170.75
20240416104015,170.75
20240416105015,170.75
20240416110015,170.75
20240416111015,170.75
20240416112015,170.75
20240416113015,170.75
20240416114015,170.75
20240416115015,170.75
20240416120015,170.75
20240416121015,170.75
20240416122015,170.75
20240416123015,170.75
20240416124015,170.75
20240416125015,170.75
20240416130015,170.75
20240416131015,7.64
20240416132015,7.64
20240416133015,7.64
20240416134015,7.64
20240416135015,7.64
20240416140015,7.64
20240416141015,7.64
20240416142015,7.64
20240416143015,7.64
20240416144015,7.64
20240416145015,7.64
20240416150015,7.64
20240416151015,7.64
20240416152015,7.64
20240416153015,7.64
20240416154015,7.64
20240416155015,7.64
20240416160015,7.64
20240416161015,7.64
20240416162015,7.64
20240416163015,7.64
20240416164015,7.64
20240416165015,7.64
20240421090015,377.75
20240421091015,377.75
20240421092015,377.75
20240421093015,377.75
20240421094015,377.75
20240421095015,377.75
20240421100015,377.75
20240421101015,377.75
20240421102015,377.75
20240421103015,377.75
20240421104015,377.75
20240421105015,377.75
20240421110015,377.75
20240421111015,377.75
20240421112015,377.75
20240421113015,377.75
20240421114015,377.75
20240421115015,377.75
20240421120015,377.75
20240421121015,377.75
20240421122015,377.75
20240421123015,377.75
20240421124015,377.75
20240421125015,377.75
20240421130015,377.75
20240421131015,7.99
20240421132015,7.99
20240421133015,7.99
20240421134015,7.99
20240421135015,7.99
20240421140015,7.99
20240421141015,7.99
20240421142015,7.99
20240421143015,7.99
20240421144015,7.99
20240421145015,7.99
20240421150015,7.99
20240421151015,7.99
20240421152015,7.99
20240421153015,7.99
20240421154015,7.99
20240421155015,7.99
20240421160015,7.99
20240421161015,7.99
20240421162015,7.99
20240421163015,7.99
20240421164015,7.99
20240421165015,7.99
20240422090015,1015.80
20240422091015,1015.80
20240422092015,1015.80
20240422093015,1015.80
20240422094015,1015.80
20240422095015,1015.80
20240422100015,1015.80
20240422101015,1015.80
20240422102015,1015.80
20240422103015,1015.80
20240422104015,1015.80
20240422105015,1015.80
20240422110015,1015.80
20240422111015,1015.80
20240422112015,1015.80
20240422113015,1015.80
20240422114015,1015.80
20240422115015,1015.80
20240422120015,1015.80
20240422121015,1015.80
20240422122015,1015.80
20240422123015,1015.80
20240422124015,1015.80
20240422125015,1015.80
20240422130015,1015.80
20240422131015,4.15
20240422132015,4.15
20240422133015,4.15
20240422134015,4.15
20240422135015,4.15
20240422140015,4.15
20240422141015,4.15
20240422142015,4.15
20240422143015,4.15
20240422144015,4.15
20240422145015,4.15
20240422150015,4.15
20240422151015,4.15
20240422152015,4.15
20240422153015,4.15
20240422154015,4.15
20240422155015,4.15
20240422160015,4.15
20240422161015,4.15
20240422162015,4.15
20240422163015,4.15
20240422164015,4.15
20240422165015,4.15
20240425090015,5.08
20240425091015,5.08
20240425092015,5.08
20240425093015,5.08
20240425094015,5.08
20240425095015,5.08
20240425100015,5.08
20240425101015,5.08
20240425102015,5.08
20240425103015,5.08
20240425104015,5.08
20240425105015,5.08
20240425110015,5.08
20240425111015,5.08
20240425112015,5.08
20240425113015,5.08
20240425114015,5.08
20240425115015,5.08
20240425120015,5.08
20240425121015,5.08
20240425122015,5.08
20240425123015,5.08
20240425124015,5.08
20240425125015,5.08
20240425130015,2.15
20240425131015,2.15
20240425132015,2.15
20240425133015,2.15
20240425134015,2.15
20240425135015,2.15
20240425140015,2.15
20240425141015,2.15
20240425142015,2.15
20240425143015,2.15
20240425144015,2.15
20240425145015,2.15
20240425150015,2.15
20240425151015,2.15
20240425152015,2.15
20240425153015,2.15
20240425154015,2.15
20240425155015,2.15
20240425160015,2.15
20240425161015,2.15
20240425162015,2.15
20240425163015,2.15
20240425164015,2.15
20240425165015,2.15
20240428090015,21.62
20240428091015,21.62
20240428092015,21.62
20240428093015,21.62
20240428094015,21.62
20240428095015,21.62
20240428100015,21.62
20240428101015,21.62
20240428102015,21.62
20240428103015,21.62
20240428104015,21.62
20240428105015,21.62
20240428110015,21.62
20240428111015,21.62
20240428112015,21.62
20240428113015,21.62
20240428114015,21.62
20240428115015,21.62
20240428120015,21.62
20240428121015,21.62
20240428122015,21.62
20240428123015,21.62
20240428124015,21.62
20240428125015,21.62
20240428130015,8.51
20240428131015,8.51
20240428132015,8.51
20240428133015,8.51
20240428134015,8.51
20240428135015,8.51
20240428140015,8.51
20240428141015,8.51
20240428142015,8.51
20240428143015,8.51
20240428144015,8.51
20240428145015,8.51
20240428150015,8.51
20240428151015,8.51
20240428152015,8.51
20240428153015,8.51
20240428154015,8.51
20240428155015,8.51
20240428160015,8.51
20240428161015,8.51
20240428162015,8.51
20240428163015,8.51
20240428164015,8.51
20240428165015,8.51
20240430090015,1373.10
20240430091015,1373.10
20240430092015,1373.10
20240430093015,1373.10
20240430094015,1373.10
20240430095015,1373.10
20240430100015,1373.10
20240430101015,1373.10
20240430102015,1373.10
20240430103015,1373.10
20240430104015,1373.10
20240430105015,1373.10
20240430110015,1373.10
20240430111015,1373.10
20240430112015,1373.10
20240430113015,1373.10
20240430114015,1373.10
20240430115015,1373.10
20240430120015,1373.10
20240430121015,1373.10
20240430122015,1373.10
20240430123015,1373.10
20240430124015,1373.10
20240430125015,1373.10
20240430130015,3.54
20240430131015,3.54
20240430132015,3.54
20240430133015,3.54
20240430134015,3.54
20240430135015,3.54
20240430140015,3.54
20240430141015,3.54
20240430142015,3.54
20240430143015,3.54
20240430144015,3.54
20240430145015,3.54
20240430150015,3.54
20240430151015,3.54
20240430152015,3.54
20240430153015,3.54
20240430154015,3.54
20240430155015,3.54
20240430160015,3.54
20240430161015,3.54
20240430162015,3.54
20240430163015,3.54
20240430164015,3.54
20240430165015,3.54
20240508090015,1.50
20240508091015,1.50
20240508092015,1.50
20240508093015,1.50
20240508094015,1.50
20240508095015,1.50
20240508100015,1.50
20240508101015,1.50
20240508102015,1.50
20240508103015,1.50
20240508104015,1.50
20240508105015,1.50
20240508110015,1.50
20240508111015,1.50
20240508112015,1.50
20240508113015,1.50
20240508114015,1.50
20240508115015,1.50
20240508120015,1.50
20240508121015,1.50
20240508122015,1.50
20240508123015,1.50
20240508124015,1.50
20240508125015,1.50
20240508130015,1.50
20240508131015,0.92
20240508132015,0.92
20240508133015,0.92
20240508134015,0.92
20240508135015,0.92
20240508140015,0.92
20240508141015,0.92
20240508142015,0.92
20240508143015,0.92
20240508144015,0.92
20240508145015,0.92
20240508150015,0.92
20240508151015,0.92
20240508152015,0.92
20240508153015,0.92
20240508154015,0.92
20240508155015,0.92
20240508160015,0.92
20240508161015,0.92
20240508162015,0.92
20240508163015,0.92
20240508164015,0.92
20240508165015,0.92
20240513090015,1.98
20240513091015,1.98
20240513092015,1.98
20240513093015,1.98
20240513094015,1.98
20240513095015,1.98
20240513100015,1.98
20240513101015,1.98
20240513102015,1.98
20240513103015,1.98
20240513104015,1.98
20240513105015,1.98
20240513110015,1.98
20240513111015,1.98
20240513112015,1.98
20240513113015,1.98
20240513114015,1.98
20240513115015,1.98
20240513120015,1.98
20240513121015,1.98
20240513122015,1.98
20240513123015,1.98
20240513124015,1.98
20240513125015,1.98
20240513130015,1.05
20240513131015,1.05
20240513132015,1.05
20240513133015,1.05
20240513134015,1.05
20240513135015,1.05
20240513140015,1.05
20240513141015,1.05
20240513142015,1.05
20240513143015,1.05
20240513144015,1.05
20240513145015,1.05
20240513150015,1.05
20240513151015,1.05
20240513152015,1.05
20240513153015,1.05
20240513154015,1.05
20240513155015,1.05
20240513160015,1.05
20240513161015,1.05
20240513162015,1.05
20240513163015,1.05
20240513164015,1.05
20240513165015,1.05
20240517090015,1703.45
20240517091015,1703.45
20240517092015,1703.45
20240517093015,1703.45
20240517094015,1703.45
20240517095015,1703.45
20240517100015,1703.45
20240517101015,1703.45
20240517102015,1703.45
20240517103015,1703.45
20240517104015,1703.45
20240517105015,1703.45
20240517110015,1703.45
20240517111015,1703.45
20240517112015,1703.45
20240517113015,1703.45
20240517114015,1703.45
20240517115015,1703.45
20240517120015,1703.45
20240517121015,1703.45
20240517122015,1703.45
20240517123015,1703.45
20240517124015,1703.45
20240517125015,1703.45
20240517130015,1703.45
20240517131015,1.09
20240517132015,1.09
20240517133015,1.09
20240517134015,1.09
20240517135015,1.09
20240517140015,1.09
20240517141015,1.09
20240517142015,1.09
20240517143015,1.09
20240517144015,1.09
20240517145015,1.09
20240517150015,1.09
20240517151015,1.09
20240517152015,1.09
20240517153015,1.09
20240517154015,1.09
20240517155015,1.09
20240517160015,1.09
20240517161015,1.09
20240517162015,1.09
20240517163015,1.09
20240517164015,1.09
20240517165015,1.09
20240521090015,83.45
20240521091015,83.45
20240521092015,83.45
20240521093015,83.45
20240521094015,83.45
20240521095015,83.45
20240521100015,83.45
20240521101015,83.45
20240521102015,83.45
20240521103015,83.45
20240521104015,83.45
20240521105015,83.45
20240521110015,83.45
20240521111015,83.45
20240521112015,83.45
20240521113015,83.45
20240521114015,83.45
20240521115015,83.45
20240521120015,83.45
20240521121015,83.45
20240521122015,83.45
20240521123015,83.45
20240521124015,83.45
20240521125015,83.45
20240521130015,3.22
20240521131015,3.22
20240521132015,3.22
20240521133015,3.22
20240521134015,3.22
20240521135015,3.22
20240521140015,3.22
20240521141015,3.22
20240521142015,3.22
20240521143015,3.22
20240521144015,3.22
20240521145015,3.22
20240521150015,3.22
20240521151015,3.22
20240521152015,3.22
20240521153015,3.22
20240521154015,3.22
20240521155015,3.22
20240521160015,3.22
20240521161015,3.22
20240521162015,3.22
20240521163015,3.22
20240521164015,3.22
20240521165015,3.22
20240616090015,168.54
20240616091015,168.54
20240616092015,168.54
20240616093015,168.54
20240616094015,168.54
20240616095015,168.54
20240616100015,168.54
20240616101015,168.54
20240616102015,168.54
20240616103015,168.54
20240616104015,168.54
20240616105015,168.54
20240616110015,168.54
20240616111015,168.54
20240616112015,168.54
20240616113015,168.54
20240616114015,168.54
20240616115015,168.54
20240616120015,168.54
20240616121015,168.54
20240616122015,168.54
20240616123015,168.54
20240616124015,168.54
20240616125015,168.54
20240616130015,168.54
20240616131015,15.31
20240616132015,15.31
20240616133015,15.31
20240616134015,15.31
20240616135015,15.31
20240616140015,15.31
20240616141015,15.31
20240616142015,15.31
20240616143015,15.31
20240616144015,15.31
20240616145015,15.31
20240616150015,15.31
20240616151015,15.31
20240616152015,15.31
20240616153015,15.31
20240616154015,15.31
20240616155015,15.31
20240616160015,15.31
20240616161015,15.31
20240616162015,15.31
20240616163015,15.31
20240616164015,15.31
20240616165015,15.31
20240312090016,52.92
20240312091016,52.92
20240312092016,52.92
20240312093016,52.92
20240312094016,52.92
20240312095016,52.92
20240312100016,52.92
20240312101016,52.92
20240312102016,52.92
20240312103016,52.92
20240312104016,52.92
20240312105016,52.92
